username,player_id,timestamp,is_closed,is_former
pepe-le-pew3,65283350,1658349120,0,0
pertemarian,86734086,1692106625,0,0
peternickals,64425402,1584625781,0,0
petipion,70546600,1647933400,0,0
petitchat,4666815,1665555170,0,0
petitesirah217,108534282,1627800018,0,1
petrie990,4757248,1664575849,0,1
petrod123454321,44509926,1667002633,1,0
petrolifero,70446744,1654052207,0,0
pga256,8635846,1374337415,0,0
phantom73,176126475,0,1,1
phildor,1462461,1547132881,0,1
phizzer,1342855,1387288797,0,0
phoenixrise89,3661536,1653592085,0,0
piarganchan,7866560,1660554227,0,0
pietrocotroneo8,98348140,1633216122,0,1
ping59,9838798,1621459848,0,1
pinkrabbit,5165081,1669739088,0,1
pituxa1963,107863240,1670673099,0,0
pkt1975,24216198,1457987733,0,0
pmorri38,2650759,1454396766,0,0
pod5ta,16408964,0,1,1
poetofchess,13899514,1681290275,0,0
poisondartfrogplayz,155543165,1678208806,0,0
pollakandras,16567202,1559127742,0,0
potluck8,38965590,1691924994,0,0
powerboat,36795982,1514654247,0,0
prakash167,35774942,1527174332,1,1
praxis1,27354378,1604312100,0,0
premraaj90,11149068,1673286367,0,0
prettyx,79039472,1658252688,1,0
professortwitch,1579482,1584351999,0,0
progamer2340,256187827,1686305434,0,0
project_sb_2501,3079544,1383056659,0,0
prom1theus,94793724,1617628561,0,0
provice,2500705,1603469447,0,0
psych4052000,72548474,1603225511,0,0
puppy1134,49740490,1672184715,0,0
putman57,95435140,1660515426,0,0
q2pops,2019222,1505947985,0,0
rakenightfur,162232665,1652747435,0,1
rakieta1980,7736026,1633177937,0,0
ramichess,2456153,1664949870,0,0
rampantlou,13365526,1389896632,0,0
ranive,81863910,0,1,1
rash54,5732372,1421106510,0,1
rasputin1973,71084862,1662223983,0,1
ravi54,22884424,1655809949,0,0
rchrd1960,190759131,1670628417,0,1
realbacano,116067840,1659131996,0,0
redsox1970,7481468,1652984990,0,0
reledger,171099217,1653327242,1,1
relish_138,2375653,0,1,1
rev723,13732478,1645244516,0,1
revskip,12357604,1372794830,0,0
reyrambler1960,5348408,1392042681,0,0
rha3gar,12001426,1658009726,0,0
rhoscliff,16738776,1420972540,0,0
richardzhangxy,5678948,1691663181,0,0
richmarsh,53205354,1661681930,0,0
richsalop,186765443,1690911203,0,0
rickwest69,64193066,1619566851,0,1
ristoalexander,128670378,1659904533,0,0
rlparkeruk,20311700,1651233756,0,0
rml42,1375713,1662249081,0,0
rnestito24,101840300,1657219787,0,1
robbie700,241393415,1676188981,1,0
robertkeitz111,9749534,1656507412,0,1
rockbadger,10837,1413049311,0,0
rockfel22,37402420,1528025708,0,0
rodriguezga,174908307,1691857033,0,0
rofer19,69670750,1672098352,0,0
rohithafernando,120089468,1625959763,1,1
rollerball1,2090849,1420993276,0,0
royjeffrey,5835647,1653572662,0,0
rpernas,129726974,1690998880,0,0
rstables,23107234,1444481881,0,0
rubinho_1993,161374989,1666629889,0,1
rubixbass,38721982,0,1,1
ruixadrez27,191906291,1670629939,1,0
rusland1967,65488548,1605111265,0,1
ruznamamuna,48142934,1662131025,0,1
ryancheng1162,124068686,1658440897,0,0
s0lm0,40663738,1653839169,1,0
sacbutt,12869576,1482612195,0,0
sagar459,37739992,1684517571,0,0
sai2791,36737838,0,1,1
salamamdrer6669,165752777,1664865842,0,1
salvini,8774812,0,1,1
samafousi,1818411,1608004268,0,0
samildanach,1972891,0,1,1
samsam06,15722032,1537117998,0,0
samybayatly,36041204,1648409265,0,0
sandman,197423871,1690893263,0,1
santssants,196082577,1673781093,0,0
sartresghost,8193042,1654539188,1,1
sasa333,8940426,1656020661,1,1
satyanugrahaputra,14412116,1586836373,0,0
saule68,87064680,1691659956,0,0
saywhen,8664292,1652568291,0,0
sc2chess,6471152,0,1,1
scarletsnail,97408806,1656075044,0,1
schesm,186469731,1672160027,0,1
schrob,17701796,1678207847,0,0
scottr0313,51409970,1691777356,0,0
scouserone,86876962,1684344177,0,0
screengazer,111454922,1611076090,1,1
sebashuaman2023,219112753,1692272950,0,0
sectumsemprax,27949018,1655730720,0,0
senuja_illangakoon,91249376,1663250399,0,0
ser113g,192350969,1673756611,0,0
setora88,100093718,1673834990,0,0
settlepetal,121966884,1655662291,0,0
seventeenscents,180098575,1652422690,0,0
sgd71,184644351,1680443366,0,1
shack_b,9580190,1547898027,0,0
shagmonkish,107739814,1666938904,0,1
shanab12,170911611,1658471401,0,0
shaolinkillerdeporco,73629008,1654561536,0,1
sharpie1981,5236028,1502971692,0,0
shax-mat,5038157,1366553286,0,0
shdk1980,29600980,1662291540,0,0
shnymola,51488338,1604756648,0,0
siddezra,48498634,1674816960,0,0
silveriombenzon,3449818,1667343360,1,0
silverxantia,7625448,1362675488,0,0
simi_1111,159403623,1651835770,1,1
sirwasimmuridke99,170822031,1652890610,1,1
six_coins,146755053,1662260002,0,0
skibass,60385998,1652729796,1,1
skiggy61,25842416,1582926275,0,0
skillz_hunter,195025395,1665318771,1,0
skua2020,32487058,1516470013,0,0
slav58,80752786,1620669431,0,1
slbenfica456,179903277,1678039057,0,0
smaribus,112531826,1652005773,0,1
smcc89,250958175,1685563487,0,0
smilingatthevoid,23038982,1654952446,1,1
snakessssssssss,124827863,1670640099,0,0
sneakyqueen,2592997,1602255583,0,0
snowycat,6567347,1429197246,1,0
soeren164,118203064,1652106763,0,0
sofko,16757970,1672177252,0,1
softjet,6500805,1583602107,0,0
solafuthi,5004904,1602311648,0,0
soldier-of-jesus,42799032,1573412397,0,0
soligo66,109002174,1658441531,0,0
some_guy1one3,107954310,1654352207,0,1
somebodydidthis,70365172,1597270513,0,0
soulbrother11,10029956,0,1,1
sparisote,23661592,1472291599,0,0
spbvj7,187808503,1656232101,0,1
speedbird,1334371,1380628268,0,0
spiff21,152117031,1663265177,0,1
spikesdad,9444624,1376064247,0,0
spowmaster,4009484,1421276093,0,0
spyrosma,179864673,1673681852,0,0
squashcoach,2170511,1376670146,0,0
stanjakill,4154737,0,1,1
steadfast61,5155608,1406052725,0,0
stepan123123,34172624,1653064950,0,0
stephano75,78496528,1655145699,0,0
stephennelson-smith,3037129,1651564266,0,1
steve-rove,14655852,1389123157,0,0
steve2906,72556420,1599652140,0,0
steve_robinson,3283766,1389598308,0,0
steven_thijs,30741778,1675377756,0,0
sthbristolshifty,16113302,1420993943,0,0
stratanen,94703292,1665249160,0,0
strim1,62958208,1654706924,1,1
strindle,21184914,0,1,1
stugiv,45388644,1614697889,1,1
sumy58,168555847,1650515293,0,1
sunidhi_018,162079531,1660378759,0,1
superman0069,5973632,1390894015,0,0
susanadualte,185802917,1655146396,1,1
svetozarsimov,42668602,1661416178,0,0
symphonicia,17158894,1401381628,0,0
tamirsoliman,7800084,1652206428,0,1
taner,1350929,1657362218,0,1
tapietrick,117132056,1661347878,0,0
tar-aragorn_xiv,141882013,1652551713,1,1
tarek-sayed,28480750,1653837472,0,1
tarekmst2002,141724579,1654083806,0,0
tarwana,174886949,1665465438,0,1
tatuna_king,11731784,1691664605,0,0
taxloss,12334346,1601297030,0,1
tazbrushstrokes,21481698,1458921189,0,0
tbc76,1976005,1383165050,0,0
td_d,183371193,1666499402,0,0
tech603,28029438,1549652178,0,0
technoh,56504926,0,1,1
telemachus7,11418558,1595072659,0,0
temptedninja,49016186,1674040104,0,0
tendo89,138850956,1654545167,0,1
terentiusvarro,21534192,1451118394,0,0
terry222,2434088,1405790042,0,0
teutly,72781722,1674399891,0,0
the-crooked-rook,78974142,1662099857,0,1
the-wire,228016807,1683374829,1,0
the_vicar_1,51895570,1551113129,1,0
theboo,1721213,1547327906,0,0
thecharityman,3977306,1466520961,0,0
thecloser80,164750535,1658057073,0,0
thecobwebby796,56622900,1672303751,0,0
thedogbobson,122115242,1658237093,0,0
thedrunkenmaster,6926795,1421335291,0,0
thefmp,59485712,1651353284,0,0
thegedi,66892668,1572732650,0,1
thelastqueen,31335574,1689083396,0,0
thelegend_10,154886047,1654823257,0,0
thepawnchef,8199942,1685035400,0,0
therealcheese27,127338246,1673916007,0,0
thereaperman,1964807,1422537887,0,0
thesaboteur,4340042,1670596790,0,1
thesockrobber,295243879,1691351331,0,0
thespockgambit,102929028,1662218709,0,1
theyear9876,2373225,1387890038,0,0
thinkingcarefully,94771170,1626768205,0,0
thinline,2555589,1414911849,0,0
thisnameistaken12,67208640,1603576912,0,0
thomasparr,42948908,1633849417,0,0
thomsjrj,5565384,1558426603,0,0
threesons,15303518,1551991512,0,0
tilbs11,67734002,1606839758,1,1
tilbs_12,188913105,1673629106,0,0
tim15814,251066741,1684779331,0,0
tmeece63,7393953,1390745650,0,0
tomadlard,26290942,1457601899,0,0
tomahhawk,68098094,1634736880,0,0
tomengelhardt,44048694,1653114468,0,1
tomh67,240713601,1678649651,0,0
tommiesantala,203722615,1691667426,0,0
tommy_zephyr,5144798,1363623121,0,0
tompko,9287428,1517844131,0,0
tony5816,22705674,1543492921,0,0
tony_ferraro,146222013,1662210528,0,1
topcat1974,32111916,1504637553,0,0
tpgmartin1,55251980,1554695971,0,1
trevoraw,99072884,1689193604,0,0
trigger2,13468256,1416145727,0,0
trix52,11643272,1656277181,0,0
trixter89129,8875034,1672697877,0,0
trumjeter,23922478,1480898730,0,0
trurojoe,1982195,1519111706,0,0
tt1499,28077630,1598217028,0,0
tunde_ajao,9875356,1453378076,0,0
tundradon,42063924,1532011939,0,0
tyredchef,19201722,0,1,1
ubergolfer,2346477,1539696348,0,0
ulisesplasencia,164565293,1647027595,1,1
ultimateshadowdragon,62265932,1563974178,0,0
universal_wave_fn,162571657,1661170020,0,1
upcomminggm,146426195,1658091589,0,0
ventingpoem2,149699457,1665988464,0,0
victorstenshin,44341752,1620841845,0,0
vikasgupta0205,97198318,1674628482,0,0
viki37,90792460,1692092136,0,0
vikingchucky,11744778,1655294246,1,1
vikrams02,29632720,1581978691,0,0
vitor2908,114404764,0,1,1
vlad_tepes_iii,44409314,1652005771,0,0
vova346,70582054,1603867382,0,0
vy350wagon,11108054,1393317990,0,0
waialex,59082266,1626671051,0,0
wallace_wang,35869808,1598357890,0,0
wallyweinberger,24216030,1485457718,0,0
walsamh,9573100,1610016984,0,1
warrior140,38410684,1667381936,0,1
wearsider,4692851,1608571588,0,0
welsford,4649880,1526130782,0,0
whatthisis,6388881,1692114902,0,0
whynotplayagain,7368179,1657840310,0,0
wibichess1211,105279602,0,1,1
wickedrooks,62099050,1663848521,0,1
wightman,2406206,1464008344,0,0
wikkua,116314528,1625923474,0,1
wildman1966,30285364,1692293310,0,0
wildrover137,12080990,1378677920,0,1
willersdan,5468173,1513697481,0,0
willistheknight,76825030,1604087779,0,0
willowforest,10014040,1388944483,1,1
wizardaxe,22385808,1441461067,0,0
wolff-jones14321,136303454,1621626242,0,0
wonderfolly,13201302,1460455277,0,0
xacerimmer,167405423,1660723442,0,0
xandassu,32334892,1559524817,0,0
xrayas,95000696,1662309794,0,0
xueshanfeihu123,151700785,1662348706,0,1
yaroslavvvvvv,41995264,0,1,1
yash_1434,175703507,1672701303,0,1
yassmenrosee,74807838,1680432743,0,1
yavvee,94927396,1636586592,0,0
yelenofftroy,182099953,1674632621,0,0
yogabija,3829791,1463608233,0,0
yongo78,17840512,1563968838,0,0
you-win-sum,47603682,1657573176,1,0
youtube19,33522073,1603994181,0,0
ytoong,2795601,0,1,1
yupi997,167286537,1657253109,1,1
yusifov2004,193809953,1673755013,0,1
yuwild,35044166,1690721807,0,0
zag91,63252298,1667342252,0,0
zagg5433,100714874,1667378355,0,0
zendak,62763894,1656040071,0,0
zinsx,30115248,0,1,1
zugzwischenzwang,157512535,1645206004,1,0
zxcghj,91767238,1662902413,0,1
